/content/object-detection-gun-retinanet/dataset/images/armas (2346).jpg,2,2,158,114,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1387).jpg,1,1,452,281,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1984).jpg,73,103,496,359,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2559).jpg,1,3,157,117,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2142).jpg,1,147,649,284,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (166).jpg,106,16,363,275,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2333).jpg,2,2,156,119,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (908).jpg,56,88,77,134,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2523).jpg,1,4,155,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1265).jpg,91,37,378,264,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (410).jpg,231,107,711,835,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2054).jpg,370,44,550,211,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2457).jpg,1,3,159,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1051).jpg,79,203,1000,562,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1856).jpg,587,308,725,400,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (984).jpg,79,120,102,152,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1861).jpg,230,618,685,996,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2959).jpg,21,20,517,394,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (181).jpg,87,169,273,427,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (181).jpg,1,265,90,434,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (181).jpg,301,144,484,422,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (181).jpg,441,208,596,420,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (181).jpg,643,229,780,403,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (181).jpg,219,41,353,214,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (181).jpg,500,44,648,193,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (181).jpg,387,1,538,140,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (181).jpg,129,1,275,107,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (181).jpg,300,1,386,71,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (181).jpg,662,1,762,88,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (326).jpg,1,72,151,166,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (326).jpg,296,73,440,166,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1799).jpg,64,103,1235,752,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1976).jpg,110,105,186,155,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1976).jpg,29,68,80,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1089).jpg,241,94,713,469,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2104).jpg,881,266,1249,666,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2271).jpg,4,1,158,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (834).jpg,484,296,839,446,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1823).jpg,1,216,845,577,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2868).jpg,288,121,396,223,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2913).jpg,437,75,867,585,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (650).jpg,30,4,954,870,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2414).jpg,4,3,158,112,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (785).jpg,6,8,290,173,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1001).jpg,96,17,227,72,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2481).jpg,3,3,157,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1343).jpg,169,51,851,645,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (20).jpg,754,338,1069,598,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2824).jpg,178,77,456,236,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1535).jpg,185,161,247,199,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (946).jpg,52,59,101,103,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2685).jpg,2,2,157,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2709).jpg,2,2,155,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1285).jpg,34,26,470,317,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2378).jpg,2,1,155,113,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1562).jpg,40,250,373,360,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (156).jpg,191,327,222,401,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1843).jpg,49,72,467,323,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2098).jpg,1045,288,1990,1131,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (142).jpg,897,296,1106,607,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2500).jpg,4,2,158,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (65).jpg,62,16,1280,713,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2852).jpg,290,101,787,386,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2852).jpg,44,213,490,489,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1069).jpg,1029,132,2517,2078,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1069).jpg,179,545,1521,2211,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (769).jpg,3,4,288,154,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1679).jpg,150,1,489,449,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2160).jpg,223,190,247,228,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (76).jpg,148,6,573,238,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2826).jpg,74,48,583,328,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (171).jpg,28,24,441,448,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2435).jpg,6,3,155,117,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1658).jpg,86,143,476,425,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (677).jpg,36,99,204,340,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (870).jpg,18,62,151,128,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (705).jpg,6,125,243,284,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1739).jpg,32,47,474,323,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1356).jpg,1,1,499,320,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2395).jpg,3,3,157,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (718).jpg,287,280,550,887,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1003).jpg,108,51,240,134,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1796).jpg,106,123,1097,688,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1694).jpg,31,78,500,309,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (292).jpg,84,5,421,247,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1425).jpg,12,83,493,325,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1029).jpg,25,54,166,158,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2482).jpg,14,1,143,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1626).jpg,76,50,383,261,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (798).jpg,13,1,272,174,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2596).jpg,2,6,155,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (494).jpg,134,74,196,137,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1833).jpg,226,6,508,472,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2319).jpg,5,4,155,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (567).jpg,35,145,371,307,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (567).jpg,142,272,537,429,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (525).jpg,95,42,255,154,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2745).jpg,1,1,157,120,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (767).jpg,3,4,286,150,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (732).jpg,90,11,593,362,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1526).jpg,83,350,108,383,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1526).jpg,36,76,73,186,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1526).jpg,250,57,294,85,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1526).jpg,290,167,333,198,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1526).jpg,183,388,193,409,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1874).jpg,44,33,344,202,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (562).jpg,85,590,240,751,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2327).jpg,4,1,155,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1331).jpg,10,2,1000,739,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (784).jpg,3,2,288,147,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1729).jpg,1,115,390,327,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2793).jpg,194,178,251,228,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2793).jpg,221,201,278,244,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2793).jpg,160,153,217,197,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (247).jpg,159,220,275,287,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2434).jpg,8,7,154,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (570).jpg,1,137,28,173,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (570).jpg,60,156,120,190,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (570).jpg,98,153,158,198,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (570).jpg,140,161,198,211,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (570).jpg,186,170,254,212,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (570).jpg,242,174,320,220,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (570).jpg,141,92,204,132,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1371).jpg,73,151,157,185,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2192).jpg,2,1,156,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (740).jpg,7,118,701,302,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2285).jpg,14,7,145,106,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1468).jpg,367,89,426,176,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (995).jpg,17,60,89,124,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1573).jpg,29,57,315,262,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1573).jpg,241,120,412,261,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (112).jpg,370,110,1052,689,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1053).jpg,84,25,470,360,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1392).jpg,2,256,1683,2446,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1392).jpg,1606,111,3044,2039,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1588).jpg,1,18,494,260,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1857).jpg,208,330,317,507,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2642).jpg,1,1,154,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1752).jpg,162,59,520,312,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2620).jpg,2,1,157,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (316).jpg,165,64,183,117,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1264).jpg,121,27,466,233,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1939).jpg,557,464,937,1108,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1691).jpg,211,158,261,211,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2905).jpg,72,360,1047,670,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1910).jpg,257,176,333,310,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2115).jpg,79,51,502,324,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (529).jpg,31,22,191,191,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2720).jpg,1,2,154,112,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (821).jpg,19,23,288,141,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2966).jpg,53,220,329,390,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2910).jpg,5,41,57,74,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2978).jpg,17,14,479,318,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1840).jpg,211,32,425,125,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (685).jpg,62,46,345,450,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2080).jpg,542,328,830,531,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2080).jpg,324,297,456,629,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2821).jpg,560,153,631,300,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1482).jpg,8,58,484,325,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (503).jpg,90,78,107,123,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2288).jpg,2,3,156,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (172).jpg,228,173,316,238,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2228).jpg,4,1,159,118,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1699).jpg,134,328,197,431,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (710).jpg,24,210,431,484,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2716).jpg,5,4,152,110,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1065).jpg,57,127,173,330,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (893).jpg,86,73,106,91,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2331).jpg,1,1,157,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1160).jpg,1,79,139,135,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1160).jpg,285,1,437,66,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2356).jpg,11,29,150,120,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1742).jpg,20,59,454,347,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (575).jpg,2,12,607,254,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2927).jpg,18,29,41,85,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1178).jpg,162,60,225,146,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (227).jpg,15,12,118,81,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (227).jpg,142,16,245,80,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (227).jpg,21,105,118,182,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (227).jpg,130,116,247,175,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (824).jpg,11,35,288,198,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1212).jpg,13,3,475,331,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1221).jpg,15,91,81,123,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2410).jpg,3,1,155,118,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2431).jpg,2,1,158,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2071).jpg,275,74,414,187,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (132).jpg,1,269,514,775,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1098).jpg,626,197,710,243,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (106).jpg,441,190,580,388,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2360).jpg,3,5,157,118,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2116).jpg,96,77,594,378,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2601).jpg,1,1,156,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2926).jpg,21,123,37,161,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (480).jpg,89,89,112,113,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2681).jpg,2,3,156,114,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2111).jpg,5,9,316,189,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1049).jpg,10,14,215,121,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1774).jpg,18,17,433,291,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1028).jpg,122,55,168,91,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1267).jpg,133,241,172,333,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1316).jpg,27,48,977,616,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2828).jpg,144,216,393,457,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2828).jpg,261,39,542,222,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2828).jpg,301,190,630,418,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1961).jpg,65,118,112,146,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (948).jpg,32,31,192,133,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (460).jpg,148,692,361,915,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2776).jpg,2,1,155,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1875).jpg,345,210,603,394,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2970).jpg,224,86,409,270,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1735).jpg,1,32,308,375,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2172).jpg,2,1,157,113,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2561).jpg,2,3,156,120,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (372).jpg,58,138,146,227,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2078).jpg,137,78,157,112,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1960).jpg,149,140,347,285,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (583).jpg,16,70,277,306,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (871).jpg,62,50,215,160,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (438).jpg,214,367,378,494,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1529).jpg,96,13,499,373,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1335).jpg,184,41,483,358,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2938).jpg,5,185,1107,816,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (234).jpg,1398,314,2963,1326,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2194).jpg,2,2,157,117,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1444).jpg,121,165,215,255,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2816).jpg,26,20,578,343,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1464).jpg,28,58,461,349,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1354).jpg,18,25,478,346,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (772).jpg,8,15,292,126,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (262).jpg,124,45,538,207,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1478).jpg,120,93,444,300,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1478).jpg,1,2,167,136,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1012).jpg,20,17,160,247,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1718).jpg,10,6,347,267,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2921).jpg,67,395,357,650,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (301).jpg,67,135,683,611,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1772).jpg,28,21,299,273,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2686).jpg,4,6,152,114,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1072).jpg,8,8,397,289,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2843).jpg,1369,295,1691,703,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1766).jpg,19,17,378,268,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2461).jpg,10,12,148,110,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (144).jpg,419,132,544,305,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1528).jpg,1,32,479,367,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2687).jpg,2,3,153,113,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2796).jpg,6,71,163,207,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2721).jpg,2,1,157,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2577).jpg,5,1,155,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1616).jpg,50,70,373,348,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1360).jpg,24,5,243,178,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2321).jpg,4,1,157,117,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2766).jpg,2,2,157,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (85).jpg,74,99,319,387,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1026).jpg,94,20,183,109,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2083).jpg,34,68,150,164,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (11).jpg,251,414,417,658,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (11).jpg,269,38,491,202,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (967).jpg,113,25,146,114,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (419).jpg,146,137,210,200,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1603).jpg,28,34,461,326,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1222).jpg,57,43,404,276,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (211).jpg,322,182,403,461,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2584).jpg,2,1,156,118,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (406).jpg,162,192,417,492,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2133).jpg,375,380,525,473,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2180).jpg,1,1,154,91,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (667).jpg,46,215,331,422,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (667).jpg,1,202,180,364,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (667).jpg,191,214,627,424,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (667).jpg,29,117,381,252,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (667).jpg,327,50,594,190,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (667).jpg,118,9,365,174,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (667).jpg,370,1,634,102,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (667).jpg,3,1,222,84,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (750).jpg,80,221,380,502,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (750).jpg,408,148,617,369,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1272).jpg,244,133,286,154,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2833).jpg,258,253,669,887,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (238).jpg,111,121,1068,785,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (185).jpg,305,291,369,339,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2751).jpg,4,1,155,112,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2955).jpg,56,19,830,412,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (224).jpg,1869,1413,2852,2101,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2337).jpg,1,1,158,119,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (136).jpg,47,30,348,196,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2128).jpg,118,239,183,356,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2128).jpg,288,274,329,395,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2128).jpg,258,276,293,384,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1348).jpg,28,64,98,206,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (823).jpg,1,5,298,148,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1476).jpg,33,58,428,319,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1095).jpg,733,300,1242,750,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2088).jpg,332,609,800,858,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2944).jpg,31,9,1018,809,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1195).jpg,18,19,484,300,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2688).jpg,4,4,154,113,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (943).jpg,31,23,132,135,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (743).jpg,423,246,950,732,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1177).jpg,376,46,970,476,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1127).jpg,70,154,110,182,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2467).jpg,1,1,157,119,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1357).jpg,133,1,500,240,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1015).jpg,114,84,137,129,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1775).jpg,11,15,430,296,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2158).jpg,163,300,270,493,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2158).jpg,371,314,506,562,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2161).jpg,2388,1012,2838,1452,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1307).jpg,21,21,471,357,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (49).jpg,645,143,1158,830,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2841).jpg,77,9,510,188,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2799).jpg,228,98,497,274,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1791).jpg,97,19,160,49,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1818).jpg,144,233,183,285,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2850).jpg,69,323,656,908,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1090).jpg,531,448,1101,693,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (101).jpg,141,195,341,447,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2206).jpg,2,1,157,112,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1876).jpg,1,135,284,427,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (593).jpg,65,25,584,406,pistol
